timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
437,12,168,0.658227843935,0.999999990099,0.762376230075,3,3,1,2,4.25,6,0,1,0,0,0,0,1200,95100,48150,1,0,0,0,0,0,0,0,0.0346938740168,0.360838625622,0.0335664132736,0.537565360219,0.0333357268692,0.465,0.26,0.077380952381,0.0119047619048,0.866666666667,0.133333333333,0.542307692308,0.1,1,-0.375,-0.5,-0.25,0.5,0.5,0,0.5,7.00306545878646
465,13,376,0.606741571329,0.999999996241,0.665413531333,19,6,13,1,4.85904255319,7,0,1,0,0,0,0,1100,10100,5025,1,0,0,0,0,0,0,0,0.0285723768233,0.0294682626557,0.0285718039764,0.884468640441,0.0289189161032,0.475333333333,-0.0998787878788,0.0212765957447,0.0239361702128,0.470588235294,0.529411764706,0.387878787879,0.136363636364,0.7,-0.627777777778,-1,-0.05,0.383333333333,-0.35,0.116666666667,0.35,7.24422751560335
153,12,525,0.567307691217,0.999999997006,0.712574848166,6,4,1,1,5.15238095238,7,0,0,0,0,0,1,1100,1500,1300,0,0,0,0,1,0,0,0,0.0285722806419,0.0285715665528,0.885710204429,0.0285714952701,0.0285744531062,0.296455938697,0.00641762452107,0.0133333333333,0.0133333333333,0.5,0.5,0.316666666667,0.1,0.6,-0.290079365079,-0.8,-0.1,0,0,0.5,0,6.46146817635372
616,10,577,0.466666665848,0.999999996835,0.639240504306,3,2,0,1,4.55979202773,5,0,0,0,0,0,1,1200,1200,1200,0,0,0,1,0,0,0,0,0.0412296048675,0.0400002111726,0.838766623086,0.0400001461622,0.0400034147119,0.493230477533,0.133911372865,0.0381282495667,0.0103986135182,0.785714285714,0.214285714286,0.334336875246,0.1,0.9,-0.23287037037,-0.5,-0.05,0.5,0,0,0,7.64969262371151
44,9,328,0.545454543618,0.999999994595,0.63783783439,6,1,6,0,4.20426829268,8,0,0,0,0,1,0,10300,10300,10300,0,1,0,0,0,0,0,0,0.327203606423,0.0250043447938,0.0250015144621,0.154834899969,0.467955634352,0.462034419829,0.167812473474,0.0670731707317,0.0396341463415,0.628571428571,0.371428571429,0.40365210547,0.1,1,-0.198824786325,-0.291666666667,-0.15,0.366666666667,-0.0333333333333,0.133333333333,0.0333333333333,7.00306545878646
667,13,156,0.751633982015,0.999999991071,0.803571421397,7,6,0,2,4.89743589744,10,0,0,1,0,0,0,404,2200,1301.33333333,0,1,0,0,0,0,0,0,0.334800325563,0.0200117168698,0.0200053824281,0.119823411976,0.505359163163,0.425826446281,0.186157024793,0.0384615384615,0.00641025641026,0.857142857143,0.142857142857,0.362121212121,0.1,0.9,-0.125,-0.125,-0.125,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,7.82404601085629
9,13,1848,0.396694214657,0.999999999065,0.596261681686,10,7,5,1,4.91341991342,8,0,0,0,0,0,1,795,4100,2213.85714286,0,1,0,0,0,0,0,0,0.0260439310034,0.0250054547912,0.648013580233,0.0250001644407,0.275936869532,0.416115737204,0.0847410236822,0.0443722943723,0.0167748917749,0.725663716814,0.274336283186,0.28604265653,0.0625,0.8,-0.258013312852,-0.875,-0.05,0.5,0.5,0,0.5,7.49554194388426
451,9,781,0.509234827824,0.999999998395,0.569823434077,4,2,16,0,5.56850192061,5,0,0,1,0,0,0,2200,2200,2200,1,0,0,0,0,0,0,0,0.839999448563,0.040000388407,0.0400000621687,0.0400000561523,0.0400000447092,0.416572160234,0.406034693007,0.0691421254802,0.00640204865557,0.915254237288,0.0847457627119,0.588754609588,0.0333333333333,1,-0.51,-0.8,-0.05,0.333333333333,0.25,0.166666666667,0.25,6.49526555593701
255,10,215,0.647959180368,0.999999992248,0.751937978667,3,2,1,0,4.71162790698,5,0,0,1,0,0,0,2100,2100,2100,1,0,0,0,0,0,0,0,0.239949053481,0.640048971313,0.0400002383646,0.0400014338981,0.0400003029434,0.485566188198,-0.132575757576,0.0232558139535,0.046511627907,0.333333333333,0.666666666667,0.394545454545,0.136363636364,0.7,-0.379166666667,-0.5,-0.025,0,0,0.5,0,6.53378883793334
64,9,961,0.4750795329,0.999999998344,0.642384104897,13,1,3,0,5.09677419355,6,0,0,0,0,0,1,2000,2000,2000,0,0,1,0,0,0,0,0,0.0333347526261,0.0333341561505,0.866662220638,0.0333338251159,0.0333350454694,0.27732206519,0.0331248408454,0.0208116545265,0.0156087408949,0.571428571429,0.428571428571,0.287207792208,0.1,0.8,-0.182777777778,-0.5,-0.1,0,0,0.5,0,6.74875954749168
221,8,559,0.536900368013,0.999999996622,0.777027024402,8,1,7,0,4.37030411449,10,0,0,0,0,0,0,5900,5900,5900,0,0,0,0,0,0,1,1,0.020009881857,0.119242527805,0.0953589384787,0.74472149182,0.0206671600396,0.482779926929,0.0328658929723,0.04114490161,0.0268336314848,0.605263157895,0.394736842105,0.430928853755,0.1,1,-0.407777777778,-1,-0.1,0,0,0.5,0,8.21608809863232
396,10,225,0.600938964315,0.999999992248,0.689922475272,4,2,0,1,4.42666666667,10,0,0,0,0,1,0,42500,42500,42500,0,0,0,0,0,0,1,1,0.0200598616183,0.0200806047605,0.0200222521973,0.0200016860072,0.919835595417,0.518131868132,0.127472527473,0.0355555555556,0.0222222222222,0.615384615385,0.384615384615,0.366964285714,0.05,1,-0.33,-0.5,-0.05,0,0,0.5,0,9.86266555801587
200,10,509,0.556680160816,0.99999999661,0.742372878839,13,2,10,1,4.36345776031,8,0,0,0,0,0,0,47100,47100,47100,0,0,0,0,0,0,1,1,0.0253556195082,0.462727714458,0.025000018307,0.461915717781,0.0250009299462,0.461198347107,0.00898071625344,0.0294695481336,0.0196463654224,0.6,0.4,0.337535353535,0.1,0.8,-0.406666666667,-0.8,-0.166666666667,0.4,-0.4,0.1,0.4,8.1886891244442
325,10,336,0.615151513287,0.999999995327,0.761682239431,6,2,1,0,5.18154761905,8,0,0,0,0,0,1,1600,6400,4000,1,0,0,0,0,0,0,0,0.399533803225,0.149771418045,0.40069164405,0.0250008517187,0.0250022829611,0.346063311688,0.124508477633,0.0357142857143,0.00892857142857,0.8,0.2,0.305266955267,0.136363636364,0.5,-0.225,-0.5,-0.05,0,0,0.5,0,6.6682282484174
636,11,154,0.653333328978,0.999999989362,0.755319140901,4,3,15,0,4.35714285714,6,0,0,0,0,1,0,2700,5000,3850,0,0,0,0,1,0,0,0,0.0333341300304,0.0333633727846,0.0333341296302,0.0333336412123,0.866634726343,0.519791666667,0.313541666667,0.0454545454545,0.00649350649351,0.875,0.125,0.47619047619,0.1,0.8,-0.125,-0.125,-0.125,0,0,0.5,0,8.53699581871242
71,12,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0222328485511,0.0222292036608,0.0222231022704,0.91109201866,0.0222228268575,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.2,0,6.27287700654617
238,8,217,0.723502300813,0.999999992701,0.875912402366,9,0,2,0,5.00921658986,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.028618607066,0.0285735824779,0.0286297025754,0.44457446821,0.469603639671,0.554188948307,0.23743315508,0.0414746543779,0.0184331797235,0.692307692308,0.307692307692,0.517929292929,0.136363636364,0.8,-0.15625,-0.291666666667,-0.0833333333333,0,0,0.5,0,7.3132203870903
687,10,532,0.444230768376,0.999999996516,0.574912889983,0,0,1,0,4.25563909774,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0285828864916,0.0285731541523,0.0285762438064,0.0286673449978,0.885600370552,0.385059085059,0.147798935299,0.0413533834586,0.0131578947368,0.758620689655,0.241379310345,0.311260330579,0.1,0.7,-0.139880952381,-0.2,-0.05,0,0,0.5,0,6.03068526026126
125,14,339,0.522935778217,0.999999994845,0.675257728478,3,3,3,1,4.08849557522,8,0,0,0,0,1,0,1500,17200,9350,0,0,0,0,1,0,0,0,0.025001042994,0.0250021531717,0.0250007775474,0.0250103855058,0.899985640781,0.301482213439,0.0651185770751,0.0353982300885,0.0265486725664,0.571428571429,0.428571428571,0.300505050505,0.1,1,-0.197222222222,-0.8,-0.025,0,0,0.5,0,8.10167774745457
132,13,1018,0.453823236888,0.999999998325,0.631490786212,10,5,2,0,4.5137524558,7,0,0,0,0,1,0,1200,83300,28966.6666667,0,0,0,0,1,0,0,0,0.0286622271333,0.0285749714987,0.0288756917216,0.0285729618569,0.88531414779,0.469356381822,0.131491628615,0.0353634577603,0.0147347740668,0.705882352941,0.294117647059,0.363472222222,0.05,0.9,-0.239074074074,-0.6,-0.05,0.1,0,0.4,0,7.64969262371151
476,10,287,0.671698110673,0.99999999422,0.763005775936,16,7,10,1,4.26132404181,8,0,0,0,0,0,0,1000,7400,4200,0,0,0,1,0,0,0,0,0.167128040816,0.0253053388213,0.0267470277101,0.526556229501,0.254263363152,0.502284752285,0.0990981240981,0.0452961672474,0.0243902439024,0.65,0.35,0.477389277389,0.136363636364,1,-0.507142857143,-0.8,-0.25,0,0,0.5,0,6.54678541076052
338,10,941,0.397231096489,0.999999998276,0.527586205987,8,4,4,0,4.93092454835,7,0,0,0,0,1,0,969,13100,6623,0,1,0,0,0,0,0,0,0.137949578506,0.0285826487199,0.352311606481,0.0286263509708,0.452529815322,0.423122750743,0.163975121264,0.05738575983,0.0116896918172,0.830769230769,0.169230769231,0.329608585859,0.0333333333333,1,-0.173538961039,-0.333333333333,-0.0714285714286,0,0,0.5,0,8.29404964010203
561,7,75,0.835616426909,0.999999976744,0.930232536506,5,1,0,2,4.76,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.033362686861,0.0333511284414,0.199903254724,0.699503922222,0.0338790077517,0.482804232804,0.199206349206,0.0933333333333,0.04,0.7,0.3,0.522448979592,0.1,1,-0.388888888889,-0.5,-0.166666666667,0,0,0.5,0,7.09007683577609
710,11,838,0.465370594817,0.999999998073,0.624277455445,12,0,1,0,4.82696897375,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0400011102373,0.0400007362733,0.04000468491,0.0400001053952,0.839993363184,0.487538780664,0.224015602453,0.0596658711217,0.0167064439141,0.78125,0.21875,0.434409090909,0.1,1,-0.217800453515,-0.6,-0.05,0,0,0.5,0,7.24422751560335
151,8,840,0.468137254328,0.999999997984,0.643145159994,2,1,3,0,4.78452380952,6,0,0,0,0,0,1,2700,2700,2700,0,0,0,0,0,0,1,1,0.0333340002649,0.0333336168133,0.86666338195,0.0333335082044,0.0333354927671,0.347793650794,0.0249801587302,0.0214285714286,0.0154761904762,0.58064516129,0.41935483871,0.294080687831,0.0625,0.7,-0.295726495726,-0.7,-0.1,0,0,0.5,0,7.17011954344963
275,10,373,0.526027395819,0.999999995708,0.652360512222,7,5,13,0,4.25201072386,6,0,1,0,0,0,0,827,62900,25606.75,0,1,0,0,0,0,0,0,0.0333338797713,0.865993326955,0.0333335286512,0.0340056532901,0.0333336113328,0.530175983437,0.175284679089,0.0321715817694,0.0187667560322,0.631578947368,0.368421052632,0.529017857143,0.0625,0.85,-0.259523809524,-0.4,-0.05,0.45,0.05,0.05,0.05,10.3089526606443
184,12,302,0.587837835852,0.999999994505,0.76373625954,5,3,1,1,5.00331125828,10,0,0,0,0,1,0,1800,3900,2850,0,1,0,0,0,0,0,0,0.0200045858348,0.0200489206297,0.0200017839858,0.0200076887806,0.919937020769,0.430405844156,0.0372943722944,0.0397350993377,0.0165562913907,0.705882352941,0.294117647059,0.199954906205,0.05,0.433333333333,-0.145,-0.25,-0.1,0.227272727273,0.0681818181818,0.272727272727,0.0681818181818,7.43838353004431
406,11,513,0.488933600626,0.999999996633,0.626262624154,4,4,10,0,4.81091617934,9,0,1,0,0,0,0,10000,10000,10000,0,0,0,1,0,0,0,0,0.0222293570385,0.539427323009,0.0222565676773,0.393836993789,0.0222497584868,0.564953542393,0.231271777003,0.0643274853801,0.00779727095517,0.891891891892,0.108108108108,0.372943722944,0.1,1,-0.34375,-0.6,-0.1875,0,0,0.5,0,8.13153071060425
84,10,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.127286724495,0.0200964148784,0.0200003599682,0.81257649514,0.0200400055183,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,0,7.43838353004431
428,5,254,0.559523807303,0.999999993464,0.712418295997,7,4,1,0,4.49606299213,6,0,0,0,1,0,0,955,1000,985,0,0,1,0,0,0,0,0,0.752012173148,0.0341211520071,0.0352953703364,0.034719529208,0.1438517753,0.417336829837,0.101423576424,0.0511811023622,0.0196850393701,0.722222222222,0.277777777778,0.290667665668,0.0333333333333,0.6,-0.228333333333,-0.6,-0.05,0,0,0.5,0,6.90775527898214
353,11,385,0.515957445436,0.999999995851,0.626556013998,7,2,1,2,4.81558441558,5,0,0,0,0,0,1,1400,1400,1400,1,0,0,0,0,0,0,0,0.0401184537242,0.0400267658962,0.442556520106,0.323599639516,0.153698620758,0.454671717172,0.0801515151515,0.0415584415584,0.00779220779221,0.842105263158,0.157894736842,0.259659090909,0.1,0.75,-0.583333333333,-1,-0.25,0,0,0.5,0,7.3132203870903
525,9,860,0.417350527061,0.999999997758,0.65246636625,21,0,1,0,4.09418604651,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.322845433991,0.0200057870059,0.0200133237139,0.0200410578713,0.617094397418,0.554799025451,0.164691950562,0.0453488372093,0.0220930232558,0.672413793103,0.327586206897,0.408899433899,0.1,1,-0.220175438596,-0.8,-0.05,0,0,0.5,0,7.54960916515453
118,14,707,0.451008644883,0.999999997475,0.641414139794,5,2,2,1,4.79349363508,9,0,0,0,0,0,1,819,819,819,0,0,0,0,1,0,0,0,0.022222482161,0.0222223622103,0.911109650036,0.0222223228413,0.0222231827517,0.443537977174,0.0519933097206,0.033946251768,0.025459688826,0.571428571429,0.428571428571,0.250599747475,0.05,0.5,-0.172795414462,-0.3,-0.05,0.5,0.5,0,0.5,6.66695679242921
241,12,211,0.567961162291,0.99999999187,0.682926823716,2,2,2,1,4.36492890995,7,0,1,0,0,0,0,694,694,694,1,0,0,0,0,0,0,0,0.0285932767326,0.0292472295155,0.028574052457,0.88501196529,0.0285734760045,0.339772727273,0.164678030303,0.0710900473934,0.00947867298578,0.882352941176,0.117647058824,0.290303030303,0.136363636364,0.6,-0.15,-0.2,-0.1,0.166666666667,0.0454545454545,0.333333333333,0.0454545454545,7.00306545878646
623,8,336,0.523809522251,0.999999995283,0.632075468717,5,4,1,0,4.82738095238,6,0,1,0,0,0,0,498,3200,1849,0,0,0,1,0,0,0,0,0.0333334204436,0.866597980185,0.0333335683286,0.0334015654258,0.0333334656175,0.365458152958,0.0800144300144,0.0357142857143,0.00892857142857,0.8,0.2,0.198362193362,0.1,0.9,-0.133333333333,-0.2,-0.1,0.428571428571,0.214285714286,0.0714285714286,0.214285714286,6.76734312526539
80,12,296,0.56462584842,0.999999994413,0.70949720274,7,3,1,2,4.46959459459,6,0,0,0,0,0,1,5200,7700,6466.66666667,1,0,0,0,0,0,0,0,0.19800961062,0.033336637432,0.70032300095,0.033335335781,0.0349954152174,0.380357142857,-0.0755952380952,0.0135135135135,0.0202702702703,0.4,0.6,0.3375,0.25,0.6,-0.401388888889,-1,-0.05,0,0,0.5,0,6.5792512120101
582,12,239,0.685344824632,0.999999993103,0.813793097836,4,1,0,2,4.3640167364,5,0,0,0,0,0,0,2800,2800,2800,0,0,1,0,0,0,0,0,0.0400002252387,0.24167636241,0.0400003162597,0.638322326864,0.0400007692275,0.430363636364,-0.0130909090909,0.0334728033473,0.0502092050209,0.4,0.6,0.421590909091,0.136363636364,0.85,-0.308333333333,-0.5,-0.125,0,0,0.5,0,7.24422751560335
105,11,1854,0.37324703324,0.999999999025,0.586744638804,9,1,1,0,4.89590075512,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.919999253566,0.0200003602952,0.0200002415718,0.0200000732444,0.0200000713229,0.482794297206,0.156051930096,0.042071197411,0.0113268608414,0.787878787879,0.212121212121,0.351096681097,0.0333333333333,1,-0.242022792023,-0.8,-0.00833333333333,0,0,0.5,0,8.36637030168165
728,7,1154,0.419072615556,0.999999998605,0.566248255835,23,23,19,0,4.66897746967,8,0,0,0,0,1,0,545,16000,3178.6,0,0,0,1,0,0,0,0,0.0250361227052,0.212995908145,0.0250277943914,0.0250181589595,0.711922015799,0.504117734118,0.246904021904,0.0736568457539,0.0147313691508,0.833333333333,0.166666666667,0.407444359562,0.1,1,-0.24362745098,-0.5,-0.05,0.125,0,0.375,0,7.74066440191724
696,8,2419,0.324346743955,0.999999999254,0.512686566782,19,5,20,0,4.46878875568,10,0,0,1,0,0,0,940,1600,1410,1,0,0,0,0,0,0,0,0.810335301765,0.0200107537335,0.0201576972546,0.0201019573957,0.129394289851,0.546547195718,0.200688094502,0.0533278214138,0.0144687887557,0.786585365854,0.213414634146,0.396506594181,0.0333333333333,1,-0.241128117914,-0.8,-0.05,0,0,0.5,0,7.09007683577609
73,9,572,0.478798585727,0.999999996988,0.65963855223,14,7,4,2,4.1993006993,9,0,1,0,0,0,0,770,1700,1023.66666667,1,0,0,0,0,0,0,0,0.210206696406,0.0227137066852,0.223520042384,0.52099014536,0.0225694091652,0.533158337764,0.163609782031,0.0716783216783,0.0174825174825,0.803921568627,0.196078431373,0.317294900222,0.136363636364,0.8,-0.313333333333,-0.5,-0.1,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,7.09007683577609
111,12,294,0.597938142275,0.999999994737,0.757894732853,17,1,2,0,5.41156462585,6,0,0,1,0,0,0,5700,5700,5700,0,0,0,0,1,0,0,0,0.866659050499,0.0333362238156,0.0333352573206,0.0333349805139,0.0333344878509,0.3754995005,0.203354978355,0.0612244897959,0,1,0,0.321512746513,0.0333333333333,1,0,0,0,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,7.43838353004431
665,8,670,0.504518071529,0.999999997543,0.685503683819,13,0,1,0,5.32089552239,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0335650095937,0.0333434394497,0.545759546559,0.0333960142154,0.353935990182,0.454505116096,0.179536599764,0.044776119403,0.0134328358209,0.769230769231,0.230769230769,0.438654401154,0.0625,1,-0.228240740741,-0.7,-0.1,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,8.63052187672324
483,11,301,0.595959593953,0.999999995025,0.746268653004,10,4,0,0,5.02325581395,10,0,0,0,0,0,1,902,3400,2151,0,0,0,1,0,0,0,0,0.0201683730806,0.219323593059,0.28949808473,0.0200140969058,0.450995852225,0.435087719298,0.258427318296,0.0431893687708,0.00996677740864,0.8125,0.1875,0.399816849817,0.1,1,-0.229166666667,-0.4,-0.1,0,0,0.5,0,7.09007683577609
224,8,496,0.617586910802,0.999999997159,0.730113634289,20,2,17,1,5.68346774194,7,0,0,0,0,0,0,4300,12200,8250,0,0,0,1,0,0,0,0,0.171546337936,0.0287529978398,0.0286194881269,0.742509063416,0.0285721126804,0.616752894802,0.190613451589,0.0483870967742,0.0241935483871,0.666666666667,0.333333333333,0.463446969697,0.1,1,-0.348148148148,-1,-0.05,0.8,0.4,0.3,0.4,8.16051824747751
150,9,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0259787574373,0.025016875057,0.0251330194787,0.808425827654,0.115445520373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,6.39024066706535
384,13,1375,0.481774959999,0.999999998915,0.610629066583,6,5,51,1,4.61672727273,9,0,1,0,0,0,0,795,10600,3347.5,0,0,0,0,1,0,0,0,0.0222229786114,0.0225850652461,0.136764486143,0.796205202997,0.0222222670025,0.428636400636,0.0702920597921,0.0218181818182,0.0203636363636,0.51724137931,0.48275862069,0.468757215007,0.0625,1,-0.298481379731,-0.8,-0.05,0.85,0.65,0.35,0.65,7.3132203870903
539,10,655,0.484374999243,0.999999997354,0.677248675457,4,3,1,0,4.49312977099,10,0,1,0,0,0,0,1100,1100,1100,0,0,0,1,0,0,0,0,0.0200092270382,0.34329719691,0.0200039380837,0.122494188488,0.49419544948,0.502317029949,0.0992712209817,0.0549618320611,0.0274809160305,0.666666666667,0.333333333333,0.324347643098,0.0333333333333,0.8,-0.290200617284,-0.7,-0.05,0.75,0.8,0.25,0.8,6.48768401848461
444,10,106,0.764150936187,0.999999984375,0.874999986328,4,2,0,0,5.20754716981,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0333335446566,0.67803135355,0.0333334458985,0.221968215933,0.0333334399626,0.642857142857,0.185714285714,0.0471698113208,0.00943396226415,0.833333333333,0.166666666667,0.36,0.25,0.5,-0.5,-0.5,-0.5,0.5,0.25,0,0.25,7.60090245954208
22,16,264,0.55813953272,0.999999993902,0.670731703227,3,1,1,0,4.70833333333,8,0,0,1,0,0,0,2300,2300,2300,0,0,1,0,0,0,0,0,0.291645762039,0.386132585034,0.149531507429,0.0251719303963,0.147518215102,0.488666666667,0.155666666667,0.0643939393939,0.0189393939394,0.772727272727,0.227272727273,0.349442959002,0.0625,0.6,-0.1825,-0.4,-0.1,0.45,0.45,0.05,0.45,6.57368016696065
122,10,177,0.636363632748,0.999999991453,0.73504272876,8,7,1,3,4.53107344633,7,0,1,0,0,0,0,822,8800,3307,1,0,0,0,0,0,0,0,0.0286407339484,0.0290712351055,0.0286132164227,0.742682094467,0.170992720057,0.509769119769,0.0407070707071,0.0395480225989,0.0225988700565,0.636363636364,0.363636363636,0.21645021645,0.136363636364,0.5,-0.175,-0.3,-0.05,0,0,0.5,0,6.72262979485545
618,9,98,0.776595736419,0.999999984615,0.89230767858,2,0,0,1,4.85714285714,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0333335107363,0.866598206062,0.0333335958986,0.0334012712175,0.0333334160856,0.475,0.15,0.0612244897959,0.0204081632653,0.75,0.25,0.233333333333,0.1,0.5,-0.075,-0.1,-0.05,0.6,0.2,0.1,0.2,7.43838353004431
157,17,432,0.518779341505,0.999999996,0.683999997264,4,2,1,1,4.58101851852,7,0,0,0,0,0,1,642,1200,921,1,0,0,0,0,0,0,0,0.0285834266243,0.0285715293737,0.885461371753,0.0287963889524,0.0285872832961,0.379305120167,0.0493260188088,0.0277777777778,0.0138888888889,0.666666666667,0.333333333333,0.271287878788,0.1,1,-0.304166666667,-0.6,-0.125,0,0,0.5,0,8.07090608878782
22,13,636,0.518699186148,0.999999997253,0.703296701365,9,3,1,0,4.55031446541,6,0,0,0,0,0,1,2900,10300,6600,0,0,1,0,0,0,0,0,0.0337505457351,0.0338532915022,0.216282429832,0.204277464738,0.511836268192,0.479613683418,0.0293913514022,0.0361635220126,0.0251572327044,0.589743589744,0.410256410256,0.341934876717,0.0333333333333,1,-0.32578125,-0.6,-0.125,0,0,0.5,0,6.81234509417748
253,15,1065,0.372137404225,0.999999998299,0.54251700588,14,0,1,1,4.42816901408,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0666682032865,0.06666675664,0.73332418599,0.0666666886591,0.0666741654248,0.469666692435,0.0622690553494,0.0262910798122,0.0150234741784,0.636363636364,0.363636363636,0.357127396413,0.1,1,-0.31640625,-0.7,-0.0125,0,-0.0125,0.5,0.0125,7.17011954344963
350,10,163,0.641025636917,0.999999989796,0.76530611464,6,2,2,0,4.67484662577,7,0,0,0,0,1,0,5700,11600,8650,0,0,0,1,0,0,0,0,0.0290037945236,0.164408307056,0.0286182128201,0.0285777054801,0.74939198012,0.186904761905,0.096130952381,0.0306748466258,0.0122699386503,0.714285714286,0.285714285714,0.446666666667,0.0333333333333,0.7,-0.19375,-0.2,-0.1875,0.7,0.55,0.2,0.55,7.00306545878646
542,9,429,0.525943394986,0.999999995868,0.731404955655,11,3,1,0,4.73193473193,10,0,0,0,0,0,1,2700,2700,2700,1,0,0,0,0,0,0,0,0.0201303636904,0.0200079445132,0.546370281097,0.0200047690486,0.39348664165,0.555208333333,0.1015625,0.018648018648,0.00932400932401,0.666666666667,0.333333333333,0.311458333333,0.1,0.5,-0.216666666667,-0.25,-0.166666666667,0,0,0.5,0,7.09007683577609
255,12,752,0.479564032044,0.999999997877,0.619957535839,16,2,2,1,5.00664893617,10,0,0,0,0,0,1,1000,1500,1250,1,0,0,0,0,0,0,0,0.0200010757196,0.0200011242521,0.365512046019,0.0200007267096,0.574485027299,0.473374218374,0.0768512506013,0.0425531914894,0.0172872340426,0.711111111111,0.288888888889,0.263470982143,0.0625,1,-0.181196581197,-0.5,-0.05,0.45,0.15,0.05,0.15,6.63856778916652
596,10,248,0.651260501465,0.999999993421,0.809210520992,16,11,1,0,4.93548387097,8,0,0,0,0,1,0,864,5400,2244.14285714,0,0,1,0,0,0,0,0,0.0250394146318,0.0250112376785,0.237831118561,0.142882106147,0.569236122983,0.508126721763,0.136730945822,0.0685483870968,0.0241935483871,0.739130434783,0.260869565217,0.33110516934,0.0333333333333,0.6,-0.186111111111,-0.3,-0.125,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,8.1886891244442
569,11,145,0.797202791628,0.999999989247,0.946236548965,2,1,0,1,4.78620689655,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0666666730707,0.732942789756,0.0666675245029,0.0670563295851,0.0666666830852,0.444318181818,0.0243371212121,0.0344827586207,0.0206896551724,0.625,0.375,0.342272727273,0.136363636364,0.6,-0.333333333333,-0.7,-0.05,0.333333333333,0.25,0.166666666667,0.25,8.80986280537906
133,10,288,0.561403506802,0.999999994152,0.701754381861,7,6,1,0,4.77083333333,8,0,0,0,0,1,0,2200,21200,7725,0,0,0,1,0,0,0,0,0.0250456448087,0.0250011177608,0.282056756708,0.0250002681379,0.642896212585,0.346951659452,0.110137085137,0.0208333333333,0.0208333333333,0.5,0.5,0.378282828283,0.136363636364,0.5,-0.12962962963,-0.166666666667,-0.05,0,0,0.5,0,6.86484777797086
301,14,235,0.688311685332,0.999999992537,0.888059694865,7,1,0,0,4.72765957447,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.143914962525,0.0200028667031,0.323611120718,0.0200003918818,0.492470658173,0.489807162534,0.288154269972,0.0382978723404,0.00425531914894,0.9,0.1,0.368855218855,0.1,0.8,-0.05,-0.05,-0.05,0.375,-0.125,0.125,0.125,7.00306545878646
448,8,200,0.654999996725,0.999999992,0.815999993472,1,0,0,1,4.645,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0333537611479,0.0333715960561,0.416491306684,0.48344289118,0.0333404449318,0.445555555556,0.180396825397,0.05,0.02,0.714285714286,0.285714285714,0.411595238095,0.16,0.8,-0.354166666667,-0.6,-0.166666666667,0.375,0,0.125,0,7.37775890822787
